questionid,author,question,options,answer,concept
1580303,何慧怡,下列是有關增強及懲罰的敘述，何者敘述正確？,"1.欣欣跟君君起了爭執，途中不小心將爸爸珍貴的骨董摔破，爸爸大聲地斥責她們。屬於撤離型懲罰,    2.小塗因為還想再喝一杯飲料而大吵大鬧，接下來一個禮拜媽媽都不准小塗吃糖果。屬於呈現型懲罰,    3.小怡在寶寶哭泣的時候，決定不理他，並在停止哭泣的時候才去查看寶寶。屬於正增強,    4.小錡在期末考考了班上第一名後，所以老師獎勵他可以不用繳交暑假作業。屬於負增強,    ",4,正增強、負增強、呈現型懲罰、撤離型懲罰
1580304,何慧怡,婕婕很喜歡畫水彩畫，每次只要畫出一張漂亮的風景畫就會覺得很有成就感，而且媽媽會把他的畫貼在牆上，只要集滿5張畫，媽媽就會帶婕婕買新的顏料。請問以下跟行為主義的配對，何者「錯誤」？,"1.媽媽使用正增強的策略,    2.新的顏料是外在增強物,    3.牆上的畫作是代幣增強物,    4.畫圖成就感是原級增強物,    ",3,正增強、外在增強物、代幣增強物、原級增強物
1580305,何慧怡,在行為主義中，增強物給予的時機非常重要，請問以下選項中的敘述何者正確？,"1.每次君君完成三件家事後，媽媽就會讓她看電視-固定比例,    2.只要欣欣哭鬧，媽媽有時候會安慰她有時候不會-不定時距,    3.老師每個學期結束後，都會以不同方式表揚班長-不定比例,    4.爸爸發現詩詩寫完作業後，就會陪她玩扮家家酒-固定時距,    ",1,固定比例、不定時距、不定比例、固定時距
1580401,何慧怡,陳老師為了要學生可以快速抓到課程重點，每次上課前都會先講解重要概念，之後才進行學習活動。請問陳老師使用認知心理學的哪個概念？,"1.情節記憶,    2.語意記憶,    3.新近效應,    4.初始效應,    ",0,
1580402,何慧怡,小婕在學電腦繪圖時，將軟體快捷鍵記得很熟悉，以至於她現在畫圖時，都能很快速的切換功能，並且即使過了一段時間沒有繪圖，還是可以很快速地使用快捷鍵。請問這可以用下列哪一個認知心理學概念解釋？,"1.情節記憶,    2.語意記憶,    3.程序記憶,    4.內隱記憶,    ",3,程序記憶
1580403,何慧怡,欣欣發現她在認識英文單字的時候，如果有圖片及錄音帶輔助，她很快就會記起來，因為欣欣說她只要想起圖片就很容易聯想到單字的聲音。請問欣欣使用下列哪一個認知心理學概念？,"1.雙碼理論,    2.基模理論,    3.Chunking,    4.訊息處理理論,    ",1,雙碼理論
1580404,何慧怡,何老師為了讓小朋友學會認識哺乳動物，於是他在課堂先放的一段關於生物架構的影片，之後發下學習單並開始進行教學。學習單上請同學在括號內填入重點，最後老師請同學依據今天寫下的重點，畫出屬於自己的動物分類圖。請問何老師「沒有」利用到什麼有助學習的認知策略？,"1.心智圖,    2.概念構圖,    3.前導組體,    4.開頭動畫,    ",4,心智圖、概念構圖、前導組體
1580405,何慧怡,維維在老師新教「投資不動產」後，開始跟之前學的「一般不動產」搞混，而對一般不動產有錯誤的定義。請問這是屬於認知心理學的哪個現象？,"1.順攝抑制,    2.倒攝抑制,    3.順攝助長,    4.倒攝助長,    ",2,順攝抑制、倒攝抑制、順攝助長、倒攝助長
12090101,蔡聿晽,在皮亞傑提出的認知發展階段論裡，兒童思考具可逆性，有遞移的能力。請問他處於何種階段？,"1.前運思期,    2.具體運思期,    3.形式運思期,    4.形體運思期,    ",2,具體運思期
12090102,蔡聿晽,媽媽正在教泡泡跟哥哥做蛋糕，因為要攪拌的麵糊很多，於是媽媽各拿了一個寬且淺的碗給泡泡、一個一樣容量但開口較窄容量較深的碗給哥哥，請他們幫忙攪拌，但這時泡泡卻鬧彆扭說著不公平為什麼給哥哥的比較多。請問，泡泡現在是處於認知發展階段論的哪一階段？又是因為什麼原因這樣覺得？,"1.形式運思期，專注單一現象,    2.前運思期，專注單一現象,    3.形式運思期，思考不可逆,    4.前運思期，思考不可逆,    ",2,前運思期、專注現象
12090103,蔡聿晽,肯尼跟爸爸去動物園，看到鴨子時肯尼興奮的跟爸爸說：爸爸你看是鴨子！後來走到湖邊，肯尼又跟爸爸說：爸爸你看是鴨子！於是爸爸便解釋說：肯尼，那不是鴨子是天鵝哦～你看他有漂亮的白色羽毛，游泳的姿勢也很優雅吧！在爸爸跟肯尼解釋之後，肯尼就變得會分辨鴨子跟天鵝的不同了。請問，肯尼經歷了什麼樣的心境變化呢？,"1.調節,    2.適應,    3.同化,    4.調適,    ",4,同化、調適
12090104,蔡聿晽,媽媽在跟花花玩，媽媽突然躲到椅子底下，花花便大哭起來以為媽媽消失了。請問，花花目前處於認知發展階段論的什麼階段？,"1.形式運思期,    2.具體運思期,    3.前運思期,    4.感覺動作期,    ",4,物體恆存、感覺動作期
12090105,蔡聿晽,小桃處於認知發展階段論的前運思期，請問有哪些是她能做到的？,"1.將筷子依長到短排列好,    2.會1+1=2但不會2-1=1,    3.抽象思考發生的事情,    4.可以推斷A>B，B>C所以A>C,    ",2,前運思期、序列化、遞移、不可逆
12090201,蔡聿晽,美術老師在課堂上一個步驟一個步驟示範怎麼用黏土做出可愛的青蛙，在每個步驟示範完後都讓大家練習。請問老師現在正在執行學生觀察學習的哪個部分？,"1.注意,    2.動機,    3.保留,    4.再生,    ",3,保留、再生
12090202,蔡聿晽,"琳琳最近接了一個家教草仔粿弟弟，她想在開始教學之前先瞭解草仔粿的學習及課堂理解狀況，於是想出一份有關社會學習理論裡「後設認知」的問卷給他。請問，要怎麼樣才能分辨出草仔粿是否具備「後設認知」的能力呢？
A他知道自己在學校上課時的理解程度
B課堂結束之後他能理解所有課堂所學
C課後他會預習下次課堂之內容
D他知道何時採用什麼樣的策略來解決問題","1.AD,    2.AC,    3.BC,    4.CD,    ",1,後設認知
12090203,蔡聿晽,兔兔看見河童在課堂上表現得很好常常被老師稱讚，考試也都考很高，兔兔覺得自己也要像河童一樣優秀，也想像河童一樣被老師稱讚，於是決定開始努力用功。請問兔兔為什麼這樣呢？,"1.替代學習,    2.楷模學習,    3.觀察學習,    4.後設認知,    ",2,楷模學習
12090204,蔡聿晽,媽媽請興哲教弟弟騎腳踏車，剛開始興哲先帶弟弟騎有輔助輪的腳踏車，弟弟比較熟練之後興哲便讓弟弟騎一般的2輪腳踏車，且先邊扶著邊讓弟弟騎開始，才慢慢鬆手讓弟弟自己騎。請問，興哲是用什麼方法教導弟弟騎腳踏車？,"1.運用近側發展區ZPD的概念教導,    2.運用弟弟基模形成的歷程,    3.運用鷹架架設及拆除的方法教導,    4.運用皮亞傑的認知發展階段論的概念教導,    ",3,鷹架撤除、鷹架構築
12090205,蔡聿晽,園長出了一個任務要給向日葵小班的小朋友們完成，這個任務對他們自己完成來說有點難，所以園長先讓小朋友們分組團隊合作，且在旁觀察大家並適時協助。請問，小朋友們能完成任務嗎？園長又是運用教育心理學的什麼手法讓大家進行任務的？,"1.可以，運用小朋友的近側發展區間,    2.可以，運用團隊楷模學習的概念,    3.不能，小朋友的自我調整學習還不夠成熟,    4.不能，小朋友楷模學習的觀念不足,    ",0,題意需要再更清楚些
12090301,蔡聿晽,老師使用好寶寶貼紙當作獎勵，用貼紙可以兌換老師準備的小禮物。請問，老師使用的是何種增強物？,"1.社會增強物,    2.活動增強物,    3.代幣增強物,    4.內在增強物,    ",3,代幣增強物
12090302,蔡聿晽,媽媽告訴嚕嚕咪，「如果你在7點以前認真寫完作業，爸爸就帶你去吃大餐」，「如果超過9點還沒完成的話，就沒收阿嬤今天給你的點心」請問引號中媽媽各是用什麼方法來讓嚕嚕咪好好寫作業？,"1.次級增強物 / 負增強,    2.原級增強物 / 撤離型懲罰,    3.內在增強物 / 撤離型懲罰,    4.正增強 / 呈現型懲罰,    ",0,
12090303,蔡聿晽,下列何者為「普力馬原則」的解釋？,"1.是一種制約反應,    2.一種正增強的概念。例如跟小孩說：如果你今天自己洗自己的襪子，明天就給你一塊餅乾吃。,    3.又稱為「老祖母法則」，是一種負增強的概念。例如跟小孩說：如果你乖乖寫作業，今天就可以不用洗碗。,    4.是一種外在增強物,    ",0,
12090304,蔡聿晽,小精靈班的同學們到海生館參觀，老師帶他們到表演館看海獅與訓練員的表演，當訓練員一舉手海獅便會開始唱歌，大家都覺得很神奇，因為不是訓練員舉手而是換成主持人的話海獅就不會唱歌。後來姆嚕發現，每當海獅做完一個動作訓練員就給他一條魚獎勵他，請問訓練員是用何種方法訓練海豚一看到舉手就唱歌呢？,"1.內在增強,    2.普力馬原則,    3.操作制約,    4.古典制約,    ",3,古典制約、操作制約
12090305,蔡聿晽,老師跟大家說：「如果你們按時交作業，我就會每次交完作業就隨機抽20個人送小禮物。如果沒有按時交或沒交的話，就錯失機會囉！」於是班上的大家為了得到小禮物所以每次都有按時交作業，久而久之認真寫完作業並且按時交就成了大家的習慣了。請問，老師使用的是何種增強機制呢？,"1.固定比例,    2.不定比例,    3.固定時距,    4.不定時距,    ",0,
12090401,蔡聿晽,在學習時，比起看全部都是文字的書，有畫面、有聲音的教學影片更能幫助人記憶及理解。請問這個學習方法驗證了什麼說法或理論？,"1.感官記憶,    2.雙碼理論,    3.自動化,    4.程序性記憶,    ",2,雙碼理論
12090402,蔡聿晽,小天鵝上禮拜跟我說他改名了，從小天鵝改成老天鵝。隔了一天跟他打招呼時我卻又叫他小天鵝，當然突然要換名字叫的確會適應不過來，但隔了好幾年到現在，叫他的時候我還是會不小心先叫成小天鵝，而且腦中也會一直出現「小天鵝」而不是「老天鵝」。請問，這種常見的狀況是屬於？,"1.順攝助長,    2.順攝抑制,    3.倒攝助長,    4.倒攝抑制,    ",2,順設助長、順設抑制、倒攝助長、倒攝抑制 
12090403,蔡聿晽,俊亨小時候很會游泳，大家都叫他小菲爾普斯，但因為讀書的關係很久沒時間訓練游泳了，到高中時久違的到了泳池，他很怕下水卻不會游，但令他意外的是他竟然下水沒多久，身體就自然而然的回想起以前小時候游泳的方法及技巧。請問俊亨為什麼會這樣？,"1.身體提取以前的工作記憶並自動化,    2.身體提取以前的程序性記憶並自動化,    3.身體複誦了以前的感官收錄,    4.身體複誦了以前的肢覺記憶,    ",2,程序性記憶、自動化
12090404,蔡聿晽,倫倫已經有好幾年沒玩跑跑卡丁車了，今天君君約他來pk，本來倫倫想說已經很久沒玩都忘記怎麼玩了而且一定會輸得很慘，可是開始玩不到10分鐘，倫倫開始找回之前的手感，玩得相當好令他非常意外。請問，對倫倫來說，玩跑跑卡丁車的手感是屬於何種記憶？,"1.感官記憶,    2.短期記憶,    3.遊戲記憶,    4.程序性記憶,    ",4,程序性記憶
12090405,蔡聿晽,每次背英文單字，背了100個，考試時答對較多的都是最後背的十幾個單字，前面最開始背或中間的單字總是會忘記或拼錯。我們可以說這是什麼效應？,"1.新近效應,    2.自動化效應,    3.精緻化效應,    4.初始效應,    ",1,新近效應、初始效應
12820101,劉亭妤,伊恩看到燒開水時壺嘴開始冒出水蒸氣，就跟媽媽說水壺冒煙了，經過解釋後才知道是水蒸氣不是煙。請問上列敘述是屬於哪一種現象？,"1.基模,    2.同化,    3.調適,    4.發展,    ",3,同化、調適
12820102,劉亭妤,請問下列哪一個選項中所敘述的小朋友正處於具體運思期的狀態？,"1.安安看到媽媽奶嘴放在背後，之後又拿出來時會覺得媽媽是在變魔術。,    2.妮妮在玩剪刀石頭布的時候會先思考一下對方有可能出什麼後，再決定要出哪一個。,    3.媽媽拿了一片披薩給恩恩後幫他把披薩切成三塊，恩恩看到後就很開心得說披薩變多了。,    4.爸爸給天天三個不同大小的球，天天可以按照順序把球由大到小排列出來。,    ",4,物體恆存、假設推理、守恆、序列化、具體運思期
12820103,劉亭妤,下列哪一個選項敘述不是具體運思期會有的表現？,"1.小明最近剛學會算數，哥哥問2+3等於多少他可以正確回答5，他也知道5-2=3。,    2.當老師要同學們觀察天上的白雲時，小光會覺得所有人看到的雲都一樣。,    3.媽媽要求小白整理玩具，過了一段時間後小白就整理好了，而且還按照大小排整齊。,    4.爸爸告訴小童西瓜比鳳梨大，鳳梨比蘋果大，小童可以知道西瓜比蘋果大。,    ",2,可逆、自我中心、序列化、遞移、具體運思期
12820104,劉亭妤,小春跟家人一起去玩，路上看到冰淇淋的攤販便吵著要吃，後來爸爸買了給她跟姐姐各買兩球，姐姐的是用餅乾筒裝的，爸爸怕小春用髒所以給他用兩個小杯子裝起來，小春就覺得爸爸對她真好給他比較多。請由上列敘述來判斷一下，小春現在正處於哪一個階段？,"1.前運思期,    2.具體運思期,    3.形式運思期,    4.具體運思期,    ",0,有可能真的不一樣大
12820105,劉亭妤,A：具體運思期，B：感覺動作期，C：形式運思期，D：前運思期，上列所敘述的是皮亞傑認知發展四個階段，通常兒童在成長的過程中都會經歷過這四個時期。請按照兒童在這四個階段的年齡由大至小做排列。,"1.CDAB,    2.BDAC,    3.CADB,    4.BADC,    ",2,發展階段論
12820201,劉亭妤,老師在上課時要求同學們要以小組的方式完成作業，雖然在過程中有遇到一些問題，但在[經過老師的協助下仍順利完成]。請問括號內的行為是運用到哪個概念?,"1.鷹架架設,    2.合作學習,    3.近側發展區,    4.鷹架撤除,    ",1,鷹架構築
12820202,劉亭妤,小華在補習班當助教，每次上課都要幫學生改考卷，並統整每題答錯的人數與答錯時選的選項為何，在下次上課時給整理給老師，讓他[能夠於上課時針對誤答率較高的題目與選項做講解，減少同學下次遇到類似問題時答錯的機率]。請問括號內的敘述符合下列哪一種理論?,"1.楷模學習,    2.替代學習,    3.觀察學習,    4.自我調整,    ",0,題意需要再更清楚些
12820203,劉亭妤,甄梧寮很不喜歡上國文課，每次上課時都沒有認真上課，老師為了改善他這樣的行為，決定在上課時播些相關的小短片。請問老師這樣的行為屬於觀察學習的哪個階段?,"1.注意,    2.保留,    3.再生,    4.動機,    ",0,題意需要再更清楚些
12820204,劉亭妤,子曰：「見賢思齊焉，見不賢而內自省也。」這句話出自《論語》的里仁篇，意思為見到賢能的人，就應該主動向他學習、看齊；見到不賢能的人，就應該自我反省有沒有與他相類似的錯誤，以其為鑒，避免重蹈覆轍。請問上述並沒有提到哪一個理論?,"1.楷模學習,    2.替代學習,    3.觀察學習,    4.合作學習,    ",4,替代學習、楷模學習、觀察學習
12820205,劉亭妤,語潔剛開始教妹妹騎腳踏車時會在後面扶著以防她跌到，之後慢慢得放開手，等到有點不穩得時候再去扶腳踏車，到最後妹妹不需要扶著就能夠自行騎車了。請問上述運用到下列哪一個理論?,"1.合作學習,    2.近側發展區,    3.鷹架理論,    4.楷模學習,    ",3,鷹架
12820301,劉亭妤,在Skinner Box中，狗狗從原本聽到鈴聲沒反應，變成[一聽到鈴聲就會自動分泌口水]。請問括號內的敘述中，鈴聲所扮演的角色為何?,"1.制約反應,    2.操作制約,    3.中性刺激,    4.制約刺激,    ",0,
12820302,劉亭妤,小安很容易分心，每次寫作業都要寫很久，媽媽想要他改掉這個壞習慣，所以跟小安約定，只要他可以在晚上6點前寫完做業，吃完晚餐後就可以不用洗碗。請問上述符合下列哪一項行為主義的理論?,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",2,正增強、負增強
12820303,劉亭妤,自從媽媽跟小安做了在6點前寫完功課就不用洗碗的約定後，小安寫功課的速度變快了，可是媽媽發現他的字變得比較潦草，而且作業有比較多錯誤的地方。[於是媽媽又再跟小安做了一個約定，如果在6點前寫完作業，經過媽媽檢查後沒問題的話，那他就可以去玩半個小時的電腦。]請問括弧內的敘述是行為主義的哪一項理論?,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",1,正增強、負增強
12820304,劉亭妤,老師要求搬上的小朋友們每週都要背唐詩，一個禮拜背完2首的同學就可以得到一個印章；背完4首的就可以得到兩個印章，只要集滿10個印章就可以抵罰寫一次。請問上述符合哪兩種行為主義的原則?,"1.固定時距；撤離型懲罰,    2.固定時距；負增強,    3.固定比例；負增強,    4.固定比例；撤離型懲罰,    ",3,固定比例、固定時距、正增強、負增強
12820305,劉亭妤,星語非常挑食，每次吃飯的時候常常剩一堆飯菜，爸爸告訴星語食物很珍貴不可以浪費，並規定只要有剩下的話晚上就不能看電視。姐姐告訴她，可以像她一樣先把不喜歡的東西吃掉，再吃自己喜歡的，這樣就會全部吃完了。請問上述爸爸跟姐姐分別用了行為主義的哪個原則?,"1.爸爸:呈現型懲罰；姐姐:負增強,    2.爸爸:撤離型懲罰；姐姐:普力馬原則,    3.爸爸:普力馬原則；姐姐:撤離型懲罰,    4.爸爸:撤離型懲罰；姐姐:負增強,    ",2,普力馬原則、負增強、撤離型懲罰、呈現型懲罰
12820401,劉亭妤,苡蒨最近在背出師表，她發現自己開頭的地方背得很熟，可是到了中間就會忘記一兩個字或是少背一句。這樣的行為跟哪種理論有關？,"1.新近效應,    2.初始效應,    3.自動化,    4.語意記憶,    ",2,新近效應、初始效應
12820402,劉亭妤,通常我們在學習日語或韓語的時候會因為文法結構的不同而感到困擾，中文說：我 吃 飯，文法結構為：主詞-動詞-受詞；日文跟韓文說：我 飯 吃，文法結構為：主詞-受詞-動詞。可是當我們《學完其中一種語言後再去學習另外一種會變得比較容易一點》，上述括號內容是因為下列哪個理論所造成的？,"1.倒攝助長,    2.順攝助長,    3.順攝抑制,    4.倒攝抑制,    ",2,倒攝抑制、順攝抑制、倒攝助長、順攝助長
12820403,劉亭妤,棠棠習慣將考試內容整理成一本筆記並在考前反覆閱讀，寫考卷時看到題目就會想起來是在筆記中的哪一部分出現過。請問棠棠所運用的學習方式屬於哪一種？,"1.心像化,    2.字鉤法,    3.關鍵字法,    4.位置法,    ",1,認知策略
12820404,劉亭妤,寧寧小學時很喜歡溜直排輪，每個週末都會去附近的公園溜，上國中後因為課業繁忙就沒有再溜了，直到大學暑假朋友邀請她去溜直排輪才又再次接觸。剛開始有點生疏，過了一段時間後就像之前一樣溜得很好了，完全不像是很久沒碰的人。請問溜直排輪屬於哪種記憶呢？,"1.程序性記憶,    2.語意記憶,    3.情節記憶,    4.短期記憶,    ",1,情節記憶、語意記憶、程序性記憶
12820405,劉亭妤,萳萳為了讓同學們加深對課程內容的印象，每堂課都會找幾部影片來播放，考試時與影片內容有關的題目答對率也比較高。請問這是屬於下列哪種理論？,"1.處理層次論,    2.情節記憶,    3.雙碼理論,    4.程序性記憶,    ",3,雙碼理論
