questionid,author,question,options,answer,concept
70340306,曹芷瑜藍翎容,"阿瘦是瑀瑀家裡的小倉鼠，每次餵食綜合飼料時，阿瘦總是會把不喜歡吃的東西挑出並先吃掉，再把好吃的果乾等飼料留下來儲存慢慢吃。 
請問阿瘦的行為符合哪種原理原則呢？ 
","1.古典制約,    2.操作制約,    3.普力馬原則,    4.以上皆非,    ",3,普力馬原則
70340307,曹芷瑜藍翎容,"阿寶剛上國中時，發現學校中午12點下課的鐘聲跟其他時間的鐘聲不一樣，覺得新奇但是也沒有多注意，但隨著每次下課鐘響時就會聞到陣陣飯菜香，久而久之，阿寶如果聽到同樣或相似的旋律，就會覺得聞到了飯菜香。 
請問上述故事，符合哪個學者提出的哪個行為主義理論呢？ ","1.巴夫洛夫：古典制約,    2.巴夫洛夫：操作制約,    3.史金納：古典制約,    4.史金納：操作制約,    ",1,古典制約、操作制約
70340308,曹芷瑜藍翎容,"高二的茜茜這次段考考得特別好，是班上的前三名，她為此感到開心，並決定買個看上很久的玩偶娃娃給自己當作獎勵。但回到家裡，媽媽告訴茜茜，以後考好成績去吃大餐就好，因為媽媽覺得買娃娃是個非常浪費錢的舉動，媽媽也告訴茜茜以後要是再買娃娃，就把舊娃娃拿去丟掉，茜茜覺得很難過，因為每個娃娃都是她重要的珍藏。 
請問下列哪個選項內容，每項都有包含在上述劇情中？ ","1.原級增強物、呈現型懲罰、內在增強物,    2.次級增強物、呈現型懲罰、內在增強物,    3.原級增強物、撤離型懲罰、外在增強物,    4.次級增強物、撤離型懲罰、內在增強物,    ",0,
70340309,曹芷瑜藍翎容,"佑佑是個很不聽話的孩子，時常鬧同學，父母、老師都要他不要吵鬧、欺負同學、要乖一點，但佑佑總是聽不進去，即使告訴他：「再這樣就把玩具沒收」或是「再這樣就沒有下課時間可以休息」，他依然不怕，而告訴他「安靜一點就可以不吃他討厭的午餐的紅蘿蔔」，佑佑也依然不以為意，表示即使不喜歡還是可以吃掉，他就是很想大聲講話、鬧同學，父母及老師們都很頭痛，希望佑佑能夠好好聽話。
請問父母、老師沒有試過何種方法對付佑佑呢？","1.呈現型懲罰,    2.撤離型懲罰,    3.正增強,    4.負增強,    ",0,超過一個答案
70340310,曹芷瑜藍翎容,"來福是圈圈家裡的小狗，圈圈想訓練來福握手，來福本來不太懂，但是多次之後，來福發現，只要圈圈說握手，就會拉拉牠的手要牠伸出去，並且可以得到一塊狗餅乾，而圈圈也很開心，幾天之後，來福學會了握手，而圈圈想再訓練牠握手後看到特定手勢翻滾，用同樣的方式去訓練來福，而圈圈將握手後的一塊餅乾獎勵拔除，取而代之的是握手後加上翻滾完的三塊餅乾。 
請問上述過程中，與下列選項何者沒有相關？ ","1.固定比例增強物,    2.正增強,    3.操作制約,    4.固定時距增強物,    ",4,固定比例、固定時距、正增強、操作制約
70340401,曹芷瑜藍翎容,關於有助於學習的認知策略下列順序何者正確？,"1.回憶>精緻化>組織,    2.精緻化>組織>回憶,    3.組織>回憶>精緻化,    4.回憶>組織>精緻化,    ",0,題目語意可以再清楚些
70340402,曹芷瑜藍翎容,"亮亮在剛開始學習英文時覺得每個英文的發音都不一樣很難去記憶，可是在學習英文後覺得印象最深刻的部分就是英文發音了。
在學習完水果的英文後，亮亮對於watermelon以及banana這兩個詞特別印象深刻甚至會回家背給媽媽聽。
請問以上兩個狀況分別屬於哪種記憶？","1.初始效應/初始效應,    2.新近效應/新近效應,    3.初始效應/新近效應,    4.新近效應/初始效應,    ",0,
70340403,曹芷瑜藍翎容,"在上完整學期的課後，教授請每個組別上台展示自己的作品，並且請其他組別在仔細觀看後並且「對於每組的作品給予一些回饋」。
請問以上的「」的狀況是屬於產出哪部分？","1.應用,    2.創造,    3.評鑑,    4.理解,    ",0,
70340404,曹芷瑜藍翎容,"小吳高中大學時的專業科目都是烘培課，在求學時製作出了許多糕餅類的東西，但是在畢業後小吳並沒有從事與糕餅相關的職業，而是去當計程車司機。
請問糕餅類知識對於小吳來說是屬於什麼？","1.惰性知識,    2.有意義的學習,    3.基模理論,    4.調適,    ",0,題目語意可以再清楚些
70340405,曹芷瑜藍翎容,"ㄧ、老師教導學生在面對燙傷時正確的處理步驟有沖脫泡蓋送
二、老師在教導完認知心理學後請同學寫出跟認知心理學相關的概念有哪些時，亮亮寫出了IP model 
請問以上兩種記憶分別為？","1.語意記憶、情節記憶,    2.情節記憶、程序性記憶,    3.程序性記憶、語意記憶,    4.語意記憶、程序性記憶,    ",3,語意記憶、情節記憶、程序性記憶
70340406,曹芷瑜藍翎容,"天天在翻閱自己的筆記時，找到之前畫上關於IP Model的圖，並寫上了幾點筆記，請觀看天天的筆記並幫她找出錯誤的部分。
①A：感官收錄
②B：短期記憶，也叫做感官記憶；C：長期記憶。
③1、2是注意及編碼的過程
④3是在遇到問題時，從長期記憶去提取記憶的過程，如果其中有相關的知識或記憶，可以有效率的獲取新知或解決問題。
⑤向下的箭頭是遺忘","1.②③④錯誤,    2.②④錯誤,    3.③④錯誤,    4.②③錯誤,    ",,
70340407,曹芷瑜藍翎容,"阿丹在學習化學的時候，除了背誦元素週期表以外，還能夠將許許多多複雜且相似的結構，用每個結構最重要的一個元素作為大分類，並依依以其他不同的特點標示在結構圖旁邊，繪製成比較表格。
請問阿丹在學習的過程中使用了哪些策略呢？","1.回憶,    2.組織,    3.精緻化,    4.以上皆是,    ",4,複誦、組織、精緻化
70340408,曹芷瑜藍翎容,"太郎正在學習數學的證明題，不僅必須了解整個證明的步驟還要特別注意前後的關係是否有邏輯性。
這類的題目對於太郎來說特別複雜，需要很多練習，請問：對於太郎所學的證明題型，適合哪種練習呢？","1.分散練習,    2.集中練習,    3.兩種練習模式都適合,    4.兩種練習模式都不適合,    ",1,分散練習、集中練習
70340409,曹芷瑜藍翎容,"小梅在購物網站看到了一件十分亮眼的裙子，決定要買下她，由於住家附近沒有便利商店並決定請店家直接寄到家中，但由於小梅剛搬到新家，常常把舊家的地址弄錯以為是新家的地址，令小梅非常困擾，需要再三到家門前確認自己的地址是否有誤才敢放心填寫地址購買裙子。 
請問小梅的狀況，是因為下列何種原因造成的？","1.因為舊經驗干擾導致新經驗錯亂的順攝抑制,    2.因為舊經驗干擾導致新經驗錯亂倒攝抑制,    3.因為新經驗干擾導致舊經驗錯亂的順攝抑制,    4.因為新經驗干擾導致舊經驗錯亂倒攝抑制,    ",0,
70340410,曹芷瑜藍翎容,陽陽在幫學生上英文課時，為了提高學生們的興趣，讓學生觀看了好笑的美劇，並讓學生分享有沒有發生過類似的經驗，並教導學生美劇出現及學生經驗中的單字，運用故事的方式，以往常常背完單字卻忘記中文解釋的學生，就可以輕易的想起來單字的中文解釋了。請問上述陽陽的學生是因為何種記憶學習英文單字？,"1.情節記憶、語意記憶,    2.閃光燈記憶、語意記憶,    3.情節記憶、閃光燈記憶,    4.情節記憶、程序記憶、語意記憶,    ",3,情節記憶、閃光燈記憶
