questionid,author,question,options,answer,concept
6300401,陳奕儒,以下訊息的記憶模式類型，何者與其他三者不同？,"1.了解交通規則,    2.懂得怎麼開車,    3.知道有哪些路是可以通往學校的,    4.特別記得學校附近出過車禍的路口,    ",2,情節記憶、語意記憶、程序性記憶
6300402,陳奕儒,下列有關於記憶之敘述，何者錯誤？,"1.感覺記憶是訊息處理的第一站，我們的感官每天都接收大量的訊息，但對於刺激的「知覺」卻是有選擇性的，個體的心理狀態、動機、需求、經驗等都有可能與之相關,    2.若是有線索引發個體注意，便會進入短期記憶內。因為是「現下想法」整理與貯存的地方，因此又稱為運作記憶。例如談話與閱讀，便是其「運作」之具體表現。常用策略如複誦、複習，便是為了使訊息能在此記憶中盡可能保留,    3.工作訊息保留得越久，越有可能進入容量大，保留時間可達永久的長期記憶，但需從短期記憶來提取線索，以回憶及確認訊息，訊息線索的無法取得將會導致遺忘,    4.雙碼理論是指，保留在長期記憶內的訊息主要是由視覺與聽覺兩種形式所構成，兩者系統雖然分開，卻會互相影響。常見的電視廣告即是一實際應用，同時給予圖案與聲音兩種形式的刺激，會使人較印象深刻，訊息也更容易保留,    ",3,感覺記憶、短期記憶、雙碼理論、IP Model
6300403,陳奕儒,下列關於(甲)行為主義與(乙)認知主義理論與應用之敘述，何者錯誤？,"1.前者的學習取決於環境給予怎樣的刺激，而去作出相對的行為反應；後者的學習則是將外在的刺激轉化為內在認知記憶的過程，因此兩者的學習都是被動的,    2.前者著重個體可觀察到的外在表現行為是如何改變；後者則著重訊息經由個體內在處理後而衍生的認知過程。社會學習論則正好可作為兩者的中間橋樑,    3.室內的實際運用：前者如改善班級不良秩序、學生不良習慣、塑造良好學習風氣等；後者則如訓練學生的組織統整能力、使其學會思考與解決問題等,    4.生活中的實際運用：前者如給予法律制裁以減低其錯誤行為的發生；後者則如善用組織能力來記住購物清單的內容,    ",0,
6300404,陳奕儒,"歷史老師正在講臺上滔滔不絕地為學生們作學測前的總複習，但學生們對於學科中的龐大內容，吸收程度只能說是各有差異...！ 
以下為四人對自身學習狀況影響因素的看法，何者敘述中未提及認知心理學派所主張與提出之相關概念？ 
","1.小艾：「嗯？問我各朝代發生的史事怎麼都不會弄混淆嗎？因為啊~ 國文老師上課時不是都會提到很多古人們的經歷，還有他們作文章時的各種年代背景嗎～這部分讓我更透徹暸解某些史事的前因後果！所以有一部分得歸功於他呢！」,    2.小比：「嗯...土地制度...，租庸調法...兩稅法...一條鞭法...等等啊！老師你也講太快了吧！怎麼才一下子就已經全講完了！我還來不及吸收啊~！到頭來我還是只懂一開始那個周朝的井田制...後面這幾個的內容到底是什麼...」,    3.小夕：「哦！老師說這個下次小考必考，一定要記住...，反正只要把這些都背熟背對，考試就沒問題了~ 有背就有分的類型果然是最輕鬆的！不像數學和理科那種...題目看不懂的就算了，就算看的懂也總是不知道要代哪個算式來算呢...」,    4.小狄：「上次的小考成績還真慘啊...唉！如果當時知道老師會請考高分的同學喝星九客的飲料，我應該就會認真讀了吧！嗯…小伊這次也是第一名呢，看他平常上課都很認真聽講和做筆記呢！果然是因為這個吧。我也該學學他呢…」,    ",3,認知策略、有意義的學習、情節記憶、初始效應
6300405,陳奕儒,"生物老師在今天的課程正式開始前，安排了一個小組活動，要求各組將紙上所列出的一些動物，依照其門別做出分類，並以小組為單位，統整出各自的想法並簡單發表。在過程中，老師先針對學生們的答案給予一些提示和重點解說，最後才深入講解課程中主要的細節內容。 
下列有關於此次課程中的各項相關闡述，何者為非?","1.小尊：「我們知道蝦子屬於節肢動物門，而螃蟹和蝦子一樣身體都有分節，也都具有五對步足並同樣地分布於頭胸部上，表面也都覆有堅硬的外骨骼...，可見螃蟹應該也跟蝦子一樣，同屬於節肢動物門！」小尊這種類比推論是不妥的，老師應該不會給予其正面回應,    2.在討論的過程中，小敬想起哥哥以前告訴過他：「鯨魚不是魚。」這段話讓他印象非常深刻，也因此從那時候起他就沒有把它忘記過。但其實他根本不知道動物分類的根據是甚麼，也沒有去試想過牠們之間的差異。這說明了小敬的此項認知是一種機械式學習,    3.老師在課堂前所作的此項小組活動，是一種引導學生進入學習內容的前導組體，在點出課程學習主題的同時，也希望可以喚起學生相關的先備知識；而當老師之後在課堂上講解時，學生將新概念納入自身既有基模的同化過程，也可能將會因此變得更為順利,    4.後設認知在控制個體意義的形成過程，因此老師可以在課堂的最後作一個總結後，給予時間引導學生們使用自己的後設認知，讓他們檢視及監控自己認知功能運作的執行與過程，並指導學生依據其自身的學習成效，來作出評估與調整，以訓練其思考與學習的覺察力,    ",1,機械式學習、前導組體、同化、後設認知
6300101,陳奕儒,皮亞傑的認知發展論認為，人們的思考從何時開始具有可逆性？,"1.前運思階段(preoperationl stage),    2.具體運思階段(concrete operational stage),    3.形式運思階段(formal operational stage),    4.問題發現(problem finding)階段,    ",2,具體運思期
6300102,陳奕儒,根據皮亞傑的看法，人們從出生到成年期，會經歷四個認知發展階段。以下人物所對應的階段分期及相關敘述，何者完全正確？,"1.1歲的凱凱開始會在心中使用符號來表現事物並思考。他已經瞭解的是，當物體看不見時，它們仍舊可能是存在著的。,    2.4歲的莉莉看著媽媽將牛奶從瓶子倒入碗中，思考只專注於容器中牛奶的高度，深信牛奶變少了。這是由於她缺乏了物體恆存的概念。,    3.9歲的小潔思考具有自我中心的特徵，認為別人看見的世界與自己所看見的相同，因此他還未能客觀思考他人感受。,    4.皮亞傑認為，認知發展與他人的影響具有密切相關。個體將從與他人和環境進行互動的過程中，漸漸將學習內化並自我調整，以幫助思考及解決問題。,    ",4,感覺動作期、符號表徵、專注現象、前運思期、自我中心
6300103,陳奕儒,雖然皮亞傑的認知發展理論是了解兒童發展的必要基礎，但也有不少批判的聲音，認為其理論有著許多不臻完美之處。以下何者並非新皮亞傑學派所認為的應修正之處？,"1.過於強調兒童必須經歷廣泛、固定的發展,    2.高估了兒童的能力,    3.忽略了社會文化對兒童認知發展所造成的影響性,    4.沒有考慮到不同的作業性質、訓練及經驗等，可能也會影響兒童的認知發展,    ",2,發展連續論
6300104,陳奕儒,以下關於基模的敘述，何者錯誤？,"1.在基模理論(schema theory)中最重要的原則是：可合適納入現存基模的訊息，比那些無法納入的訊息更容易讓人理解、學習、和保留,    2.心智尚處於成長階段的嬰兒，還不懂得使用基模來處理接觸到的事物，因此對於感官所接收到的各種刺激，往往容易因缺乏注意而導致忽略,    3.同化(assimilation)是指依據現有基模來了解新客體或事件的歷程；而調適(accommodation)則是指當個體無法順利處理外在訊息時，選擇修正自身現有基模的另一種學習方式,    4.當「所知的」及「所遭遇的」兩者之間產生衝突時，我們自然會去注意此失衡狀態，並發展出新基模或改變舊基模來使現有理解與新經驗恢復平衡，此過程稱為平衡化(equilibration),    ",4,基模、同化、調適
6300105,陳奕儒,"認知發展位於具體運思階段的兒童，何者行為表現是他會具有的？
","1.思考開始有了守恆的概念,    2.已可正確解決「A比B矮且A比C高，則三人中誰最高」此類型的問題,    3.還尚未能理解「A>B且B>C，則A>C」此種遞移關係,    4.開始能獨自處理可能性及假設性的狀況和問題,    ",2,具體運思期、序列化
6300201,陳奕儒,小藍想要應用課堂所學來教她弟弟做餅乾。原本不懂得如何調製材料的小傑，若在經過姐姐教導及引導後，終究還是無法獨立完成整個過程，探討其可能的原因，何者為非？,"1.有可能他目前的認知發展階段還並未發展出某些相對能力，來處理過程中面臨到的某些問題,    2.既有基模可能無法順利調適而產生混亂，導致他納入舊有基模產生困難，且無法創建新基模,    3.有可能某些行為技能已經超越了他近側發展區所能達到的範圍之外，因此無法為其構築鷹架,    4.在觀察階段，線索若不夠具有吸引力，可能導致學習者的動機不足，而沒有成功獲得其注意,    ",2,基模、認知階段論、近側發展區、注意
6300202,陳奕儒,我們知道透過觀察可以來模仿個人或是團體的行為，兩者的出現往往相輔相成，但也不盡然會一同出現。下列何者並不屬於社會學習論中所定義的楷模學習(模仿學習)？,"1.小武看到崇拜的偶像團體在電視上表演了一段帥氣的舞蹈後，從此對這塊領域產生了興趣。喜歡嘗試的他，總是會上網找尋各種不同舞步的影片來自我練習，對舞蹈的熱忱也逐漸加深,    2.小青發現身邊許多同學都會化妝，讓她非常憧憬。無奈對於這領域完全沒有接觸，也不知道該向誰請教才好。有次她偶然發現網路上有些人會分享化妝的教學影片，於是選了幾個來觀看，循著影片步驟的同時她也努力吸收,    3.學校請了一位校友回來與同學分享自己的人生經驗。小文聽完後覺得深受感動，決定好好向他看齊。之後，他也確實效法了其正面積極的態度，只希望距離他的理想可以越趨靠近一點,    4.期末考後，班上充斥著吵鬧及喧囂。但在同學們發現教室前頭站了一位陌生的老師後，大部分的人都收斂起放肆並安靜了下來，而另一群正開心聊著電玩的男生，突然發現教室內只剩下他們在聊天，尷尬之下也趕緊噤聲,    ",4,替代學習、楷模學習
6300203,陳奕儒,班度拉將觀察學習分為四個階段。下列何者屬於「再生階段」？,"1.老師應盡可能地贏得學生的注意，引起其學習動機,    2.老師示範完希望讓學生模仿的行為後，讓學生練習,    3.老師對於學生表現給予讚美，以期其行為獲得增強,    4.老師評量學生此行為表現，並根據優劣來給予成績,    ",0,題意需要再更清楚些
6300204,陳奕儒,老師將班上同學分成許多小組來作進行遊戲競賽，最後獲勝的組別將獲得小點心，而每個組別內都分別有著程度較優與較劣的學生。請問下列敘述何者錯誤？,"1.同儕的能力應差不多位在彼此的近側發展區內，所以此合作學習的孩童們應該可以互相成為彼此的楷模，並從互相接觸與幫助的過程中，一起學習和進步,    2.能力較佳的小安常協助能力稍差的小寧，完成較複雜的問題任務。在此過程中，小寧將會由此鷹架行為中學習，但小安卻無法從此過程中受益，因此這部分應該還需要作改善,    3.小寧原先不明白某一問題的代表意義，但在經過小安的解釋後，她感覺自己學習到了新知識，因此默默將小安所講過的話又暗自複誦了幾遍。這種自言自語是一種放聲思考,    4.負責領導組員的小希在遊戲過程中對大家說：「我們目前是得到最多分的！只要再答對幾題，我們就能得到好吃的點心了！」這是一種自我增強的具體展現,    ",2,近側發展區、楷模學習
6300205,陳奕儒,"★ 商鞅變法是歷史上有名的變法圖強，其改革措施使秦國經濟發達、軍事強大，奠定秦始皇統一中國的基礎。在推行變法初期，商鞅怕百姓不信新法，於是把一根三丈高的木頭豎立在南門前，並張貼公告：若有人能把這根木頭搬到北門，就懸賞十金。百姓只覺奇怪，並沒有人敢嘗試。於是商鞅又下令把賞銀加至五十金，後來真的有人把木頭從南門搬到北門去，商鞅也履行諾言，把五十金賞給此人。這件事很快就傳遍了整個秦國。老百姓知道商鞅說到做到，都不敢懷疑他頒佈的新法令，商鞅變法也得以順利推行。
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
故事中變法得以順利推行的原因，是因為百姓們從某人搬木並如實獲得賞金的經歷，得知商鞅會言出必行，因此大家都安分守法。下列選項中，何者與上述內容使用的是同一種心理學概念？","1.課堂上老師詳細說明一段歷史上的重要紀事，並強調他會在這部分抽內容，出題在小考測驗中，提醒同學們必須記熟並了解前因後果的連貫性,    2.老師將學生帶至附近的歷史紀念公園，稍微介紹完建設的背景及相關史事後，就讓學生們以自己的腳步及眼光，去細細地品味這些歷史的痕跡,    3.課堂上老師給大家閱讀童話大師安徒生所創作的童話。並介紹到其中醜小鴨變天鵝的故事，正如同他從過往的刻苦坎坷，最終走至輝煌創作之途的一篇人生自傳,    4.在課堂上老師給大家閱讀龜兔賽跑的故事，孩子們從故事中領會到，若是像兔子那樣太驕矜自滿於當下的成就而因此怠惰，最終可能會換來輸掉整場比賽的下場,    ",3,楷模學習、替代學習
6300301,陳奕儒,"以下何者並非「古典制約」的生活實例？
","1.某些汽車廣告內容經常搭配令人感動的音樂或親情故事，或是當一間公司想要推銷新車時，會請模特兒來宣傳代言，以增加買氣,    2.訓練員先教導動物做出某些動作，並在其成功達成時給予食物獎勵，之後只要訓練員下指令，牠們就會乖巧做出對應的動作,    3.小華有一次在學校附近的便利超商買了杯咖啡，結果發票竟然中了2000元，從此每當他想喝咖啡時都會選擇到這間超商購買,    4.夜深人靜時，獨自一人走在無人又陰暗的小巷中，若突然出現陌生的腳步聲向自己靠近，會不由得心跳加速，感到恐懼害怕,    ",0,超過一個答案
6300302,陳奕儒,以下關於增強的敘述，何者錯誤？,"1.學生答對問題後馬上獲得分數，即是一種立即增強的例子。因為獎勵立即，效果會較延宕增強還要來的好,    2.若想以抽籤方式抽點學生回答問題，則以固定比率分配，效果會較變動比率分配還要來的好,    3.賭博、樂透等為變動比率增強的典型例子。停止增強後，效果維持得久,    4.外在增強不如自我增強、自我肯定型的內在增強，後者效果較強且持久,    ",2,增強、外在增強、內在增強、固定比例、不定比例
6300303,陳奕儒,何者並非「類化」的實際運用？,"1.小玲和小琳的友誼相當深厚，也因為小玲乖巧又體貼孝順，所以小琳的父母常常會熱情地邀請她到家裡作客，對待她就像是對待自己的女兒一樣,    2.小日和小月正在討論要看哪部電影。小月提議看某部動畫片，卻遭小日反對：「 之前我才看過這個導演的另一部動畫作品，覺得並沒有如預期的精彩好看。我覺得我們還是看那部吧！」,    3.學習「電」這個單元時，小亮聯想到：電流的原理其實很像水。水流通過渦輪時，會將水的位能轉化為渦輪的動能，這也好比電流通過電燈時，會消耗其電能來轉化為光能一樣,    4.在測試新藥物時，研製人員通常不以人作受試對象，而是先讓老鼠或猴子等動物作為受試者，先觀察藥物對這些動物是否有效，或是有何副作用,    ",1,類化
6300304,陳奕儒,"以下文章所構成之行為，何者不是運用「操作制約」？ (代號後方之較粗黑括號所示為其對應內容) 
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
★ (甲)【小明非常怕狗，因為他小時候曾經有過幾次獨自被狗追的難忘經驗】，因此(乙)【每當他在路上遇到狗時，不是選擇繞路離開，就是會盡可能地遠離牠們。】然而就在前一陣子，親戚帶了一隻可愛又溫馴的瑪爾濟斯來家裡作客，(丙)【因為牠無害又傻憨憨的模樣實在太過可愛，也讓小明最後終於成功克服恐懼，能夠自然地伸出手去摸摸牠及逗牠了】。(丁)【時至今日，當小明在公園中碰見別人遛狗時，他甚至會願意主動地去靠近牠們呢！】這對他來說，可真是一大突破呀
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
","1.甲,    2.乙,    3.丙,    4.丁,    ",2,古典制約、操作制約
6300305,陳奕儒,針對以下教學所運用的概念，何者最為合理及正確？,"1.學生若是踴躍舉手發言，就給糖果作為獎勵。這是一種有效且可行的正增強策略。若不斷地重複頻繁使用，可讓學生的參與度變為積極。,    2.小育不喜歡寫作業。為了導正此一行為，媽媽規定小育要先將作業寫好，才能從事他喜歡的娛樂活動。這種方式正是一種常見的負增強。,    3.為了減低學生上課時的不專注行為，老師規定上課專心聽講者，放學後可不必留下來打掃。希望可以藉由這種撤離式懲罰，來有效地喚回學生的注意力。,    4.為讓學生正確習得體操姿勢，老師先帶領學生從簡單的基本動作開始，確認動作皆標準且熟練後，才教導連續而複雜、且較有難度的動作。這跟學琴的概念相同。,    ",0,超過一個答案
6300401,陳奕儒,以下訊息的記憶模式類型，何者與其他三者不同？,"1.了解交通規則,    2.懂得怎麼開車,    3.知道有哪些路是可以通往學校的,    4.特別記得學校附近出過車禍的路口,    ",2,情節記憶、語意記憶、程序性記憶
6300402,陳奕儒,下列有關於記憶之敘述，何者錯誤？,"1.感覺記憶是訊息處理的第一站，我們的感官每天都接收大量的訊息，但對於刺激的「知覺」卻是有選擇性的，個體的心理狀態、動機、需求、經驗等都有可能與之相關,    2.若是有線索引發個體注意，便會進入短期記憶內。因為是「現下想法」整理與貯存的地方，因此又稱為運作記憶。例如談話與閱讀，便是其「運作」之具體表現。常用策略如複誦、複習，便是為了使訊息能在此記憶中盡可能保留,    3.工作訊息保留得越久，越有可能進入容量大，保留時間可達永久的長期記憶，但需從短期記憶來提取線索，以回憶及確認訊息，訊息線索的無法取得將會導致遺忘,    4.雙碼理論是指，保留在長期記憶內的訊息主要是由視覺與聽覺兩種形式所構成，兩者系統雖然分開，卻會互相影響。常見的電視廣告即是一實際應用，同時給予圖案與聲音兩種形式的刺激，會使人較印象深刻，訊息也更容易保留,    ",3,感覺記憶、短期記憶、雙碼理論、IP Model
6300403,陳奕儒,下列關於(甲)行為主義與(乙)認知主義理論與應用之敘述，何者錯誤？,"1.前者的學習取決於環境給予怎樣的刺激，而去作出相對的行為反應；後者的學習則是將外在的刺激轉化為內在認知記憶的過程，因此兩者的學習都是被動的,    2.前者著重個體可觀察到的外在表現行為是如何改變；後者則著重訊息經由個體內在處理後而衍生的認知過程。社會學習論則正好可作為兩者的中間橋樑,    3.室內的實際運用：前者如改善班級不良秩序、學生不良習慣、塑造良好學習風氣等；後者則如訓練學生的組織統整能力、使其學會思考與解決問題等,    4.生活中的實際運用：前者如給予法律制裁以減低其錯誤行為的發生；後者則如善用組織能力來記住購物清單的內容,    ",0,
6300404,陳奕儒,"歷史老師正在講臺上滔滔不絕地為學生們作學測前的總複習，但學生們對於學科中的龐大內容，吸收程度只能說是各有差異...！ 
以下為四人對自身學習狀況影響因素的看法，何者敘述中未提及認知心理學派所主張與提出之相關概念？ 
","1.小艾：「嗯？問我各朝代發生的史事怎麼都不會弄混淆嗎？因為啊~ 國文老師上課時不是都會提到很多古人們的經歷，還有他們作文章時的各種年代背景嗎～這部分讓我更透徹暸解某些史事的前因後果！所以有一部分得歸功於他呢！」,    2.小比：「嗯...土地制度...，租庸調法...兩稅法...一條鞭法...等等啊！老師你也講太快了吧！怎麼才一下子就已經全講完了！我還來不及吸收啊~！到頭來我還是只懂一開始那個周朝的井田制...後面這幾個的內容到底是什麼...」,    3.小夕：「哦！老師說這個下次小考必考，一定要記住...，反正只要把這些都背熟背對，考試就沒問題了~ 有背就有分的類型果然是最輕鬆的！不像數學和理科那種...題目看不懂的就算了，就算看的懂也總是不知道要代哪個算式來算呢...」,    4.小狄：「上次的小考成績還真慘啊...唉！如果當時知道老師會請考高分的同學喝星九客的飲料，我應該就會認真讀了吧！嗯…小伊這次也是第一名呢，看他平常上課都很認真聽講和做筆記呢！果然是因為這個吧。我也該學學他呢…」,    ",3,認知策略、有意義的學習、情節記憶、初始效應
6300405,陳奕儒,"生物老師在今天的課程正式開始前，安排了一個小組活動，要求各組將紙上所列出的一些動物，依照其門別做出分類，並以小組為單位，統整出各自的想法並簡單發表。在過程中，老師先針對學生們的答案給予一些提示和重點解說，最後才深入講解課程中主要的細節內容。 
下列有關於此次課程中的各項相關闡述，何者為非?","1.小尊：「我們知道蝦子屬於節肢動物門，而螃蟹和蝦子一樣身體都有分節，也都具有五對步足並同樣地分布於頭胸部上，表面也都覆有堅硬的外骨骼...，可見螃蟹應該也跟蝦子一樣，同屬於節肢動物門！」小尊這種類比推論是不妥的，老師應該不會給予其正面回應,    2.在討論的過程中，小敬想起哥哥以前告訴過他：「鯨魚不是魚。」這段話讓他印象非常深刻，也因此從那時候起他就沒有把它忘記過。但其實他根本不知道動物分類的根據是甚麼，也沒有去試想過牠們之間的差異。這說明了小敬的此項認知是一種機械式學習,    3.老師在課堂前所作的此項小組活動，是一種引導學生進入學習內容的前導組體，在點出課程學習主題的同時，也希望可以喚起學生相關的先備知識；而當老師之後在課堂上講解時，學生將新概念納入自身既有基模的同化過程，也可能將會因此變得更為順利,    4.後設認知在控制個體意義的形成過程，因此老師可以在課堂的最後作一個總結後，給予時間引導學生們使用自己的後設認知，讓他們檢視及監控自己認知功能運作的執行與過程，並指導學生依據其自身的學習成效，來作出評估與調整，以訓練其思考與學習的覺察力,    ",1,機械式學習、前導組體、同化、後設認知
4260101,陳昱錡,雯雯是一位時空守護者，他的任務就是必須在各個時空穿梭，體驗不同時空的生活方式，並同時維護時空的和平。有一次雯雯穿越時空來到了古印度，他發現這裡的人都用右手抓取米飯食用，而且有非常嚴格的階級制度，雯雯非常不習慣這些文化，他花了好長一段時間才能夠順利在這個時空生活。請問，雯雯能夠順利在古印度生活是因為腦中的基模產生了何種變化？,"1.同化,    2.調適,    3.塑造,    4.削弱,    ",2,同化、調適
4260102,陳昱錡,雯雯是一位時空守護者，他的任務就是必須在各個時空穿梭，體驗不同時空的生活方式，並同時維護時空的和平。這一次雯雯的任務是要穿越到瑞士扮演皮亞傑先生的女兒。雯雯發現皮亞傑先生都會觀察他的一舉一動並寫在筆記本上，在好奇心的驅使之下，雯雯翻閱了皮亞傑的筆記本，筆記本上面寫著「我女兒昨天只會解加法問題與減法問題，不會解代數問題，今天突然就會了，原來學習真的是可以跳躍式發展。」看完筆記本後，雯雯知道他自己不小心打亂了原本的歷史了。請問，下列哪個概念最可能是被打亂的歷史？,"1.發展連續論,    2.基模理論,    3.認知發展階段論,    4.適應理論,    ",1,發展連續、認知發展階段
4260103,陳昱錡,雯雯是一位時空守護者，他的任務就是必須在各個時空穿梭，體驗不同時空的生活方式，並同時維護時空的和平。他的第一個任務就是要了解時空傳送器的使用方式。再經過一番折騰後，他終於學會使用時空傳送器了，雯雯甚至還說「現在的我就算閉著眼睛都能有一根腳趾操控時空傳送器！」，請問雯雯能得心應手的操控時空傳送器是因為何種概念的改變？,"1.刺激,    2.反應,    3.基模,    4.行為,    ",3,基模
4260104,陳昱錡,雯雯是一位時空守護者，他的任務就是必須在各個時空穿梭，體驗不同時空的生活方式，並同時維護時空的和平。某一天他穿越時空來到了一間神秘的寺廟，寺廟中的「波娟大師」正在苦惱如何教導他八歲的弟子暸解到武功中「空手入白刃」的招式，請問雯雯該給波娟大師什麼建議呢？,"1.播放空手入白刃的分解動畫,    2.口頭講解空手入白刃的步驟,    3.拆解空手入白刃的動作並實際示範,    4.遊玩空手奪白刃的電玩遊戲,    ",3,具體運思期
4260105,陳昱錡,雯雯是一位時空守護者，他的任務就是必須在各個時空穿梭，體驗不同時空的生活方式，並同時維護時空的和平。雯雯這一次他接到的任務是回到他自己小時候，觀察自己的行為，但是雯雯不小心在用腳趾操作時空傳送器時設定錯誤，導致他不知道自己被傳到哪個時空。但他發現，這個時空的自己正在玩七彩小火車，並且可以把小火車的順序打亂後，再依照紅橙黃綠藍靛紫的順序一一排序。請問雯雯最可能回到看見哪個時期的自己？,"1.感覺動作期,    2.前運思期,    3.具體運思期,    4.形式運思齊,    ",3,前運思期、具體運思期、序列化
4260201,陳昱錡,芸菲是一位習武之人，他長期跟著武林中的大師「波娟大師」學習「波波拳」這套拳法。最近，他發現波娟大師出拳時，總會因為過度用力導致左邊腹部出現空檔，使左邊腹部成為致命弱點。因此，芸菲在練拳時，總是會提醒自己出拳不要過度用力，以免造成自己露出破綻。請問芸菲在學習時總會提醒自己，可以用何種心理學理論解釋？,"1.近側發展區,    2.鷹架理論,    3.楷模學習,    4.替代學習,    ",4,替代學習、楷模學習
4260202,陳昱錡,波娟大師是一位擁有三千弟子的武學大師。波娟大師年輕的時候總是會在出拳的時候默念招式的動作。在出拳出錯的時候，也會喃喃自語自己錯誤的地方。請問波娟大師的學習方式是屬於何種概念的應用呢？,"1.近側發展區,    2.認知師徒制,    3.私自話語,    4.自我調整,    ",3,私自話語
4260203,陳昱錡,波娟大師是一位擁有三千弟子的武學大師，他研發了一種拳法「波波拳」。波娟大師會先訓練一批菁英弟子，然後再安排「這些菁英弟子去一對一教導其他弟子招式以及招式的使用原則」。請問「」部分是運用何種概念？,"1.鷹架理論,    2.認知師徒制,    3.私自話語,    4.自我調整,    ",2,認知師徒制
4260204,陳昱錡,波娟大師是一位擁有三千弟子的武學大師，他研發了一種拳法「波波拳」。其中一位弟子「芸菲」因為身體虛弱而被波娟大師禁學高階的波波拳拳法，但芸菲不死心，總是偷偷躲在角落觀察其他弟子練習高階波波拳拳法，並自己暗自模仿。請問芸菲的學習方式可以使用何種心理學概念解釋呢？,"1.楷模學習,    2.替代學習,    3.近側發展區,    4.鷹架理論,    ",1,楷模學習、替代學習
4260205,陳昱錡,波娟大師是一位擁有三千弟子的武學大師，他研發了一種拳法「波波拳」。其中一位弟子「芸菲」練習出拳時，總是會保留力道。波娟大師不斷的提醒芸菲出拳時要用盡全力，過度保留力道會導致內傷，但芸菲總是不聽勸告。請問芸菲最可能屬於班杜拉楷模學習階段中的哪個階段？,"1.注意,    2.保留,    3.再生,    4.動機,    ",3,注意、保留、再生、動機 
4260301,陳昱錡,茶湯會每次消費一杯飲料就可以累積一點，累積十點就可以兌換一杯25元的飲料。請問茶湯會的點數做法是運用了何種增強物？,"1.原級增強物,    2.次級增強物,    3.活動增強物,    4.代幣增強物,    ",4,原級增強物、次級增強物、活動增強物、代幣增強物
4260302,陳昱錡,有一位名叫「桑代克」的學者做了一個「謎籠」實驗，桑代克將一隻貓關在籠內，並將籠子上鎖。籠內有一個拉桿，只要貓咪碰觸拉桿，就可以打開籠子到籠外品嘗桑代克為貓咪準備好的飼料。一開始貓咪不斷的碰撞籠子想要出去，偶然間他發現只要碰觸拉桿就可以打開籠子。從此之後被關在籠中的貓咪只要肚子餓就會自己去碰觸拉桿走出籠子覓食。請問貓咪的表現可以用哪種行為主義概念解釋。,"1.古典制約,    2.操作制約,    3.普利馬原則,    4.活動增強物,    ",2,古典制約、操作制約
4260303,陳昱錡,杰倫老師去法國玩，買了「香榭的落葉」當成考試考滿分的獎品。「杰倫老師的學生每次只要小考考滿分，就可以得到一片香榭的落葉」。請問「」的部分屬於何種增強機制？,"1.固定比例,    2.不定比例,    3.固定時距,    4.不定時距,    ",1,固定比例、不定比例、固定時距、不定時距
4260304,陳昱錡,在企業培訓員工的過程中有一個重要的理論叫「棍子與胡蘿蔔」，這個理論剛好可以對應到行為主義的「增強」與「懲罰」。金總經理想要透過這個理論來訓練員工，請問如果金總經理想給予員工「胡蘿蔔」，哪一種方式最好呢？,"1.員工在新人訓練中表現良好，主管請新人喝咖啡,    2.員工在機械操作訓練時頻繁出錯，主管要求員工操作到完全正確才能下班,    3.員工無法順利操作簽呈傳遞系統，主管請員工利用下班再去上一次系統操作課程,    4.員工在廠區廢水處理的表現做得很好，因此政府頒布優良廠區獎章,    ",1,增強、懲罰、原級增強、次級增強、撤離型懲罰、正增強、呈現型懲罰
4260305,陳昱錡,小小鳥是一隻正在學習飛行的小鳥，他總是喜歡挑戰自己飛翔的極限，不停地挑戰長途飛行。鳥媽媽一再告誡小小鳥，他的這種行為太危險，不應該飛太遠。但小小鳥總是聽不進去鳥媽媽的話，所以鳥媽媽就決定將小小鳥禁足一個月。請問鳥媽媽希望透過何種理論來避免小小鳥一再做出危險行為？,"1.正增強,    2.負增強,    3.呈現型懲罰,    4.撤離型懲罰,    ",4,撤離型懲罰、呈現型懲罰
4260401,陳昱錡,「餓得話，每日熬一鷹」是八國聯軍八國「俄德法美日奧義英」的諧音，請問這是運用諧音幫助哪一種記憶的形成？,"1.語意記憶,    2.情節記憶,    3.閃光燈記憶,    4.程序性記憶,    ",1,語意記憶
4260402,陳昱錡,有句話叫做「日知其所無，月無忘其所能」。意思是每天都要知道自己學會了什麼，學得如何，並還要知道自己缺少什麼，要主動學習。請問一個人能做到「日知其所無，月無忘其所能」是哪一種概念的運用？,"1.後設認知,    2.自我效能,    3.感官收錄,    4.刺激反應,    ",1,後設認知
4260403,陳昱錡,格雷的五十道陰影電影中，男主角格雷只要看到皮鞭或藤條就會想起她小時候被繼母施暴的畫面，請問下列哪個選項可以用來解釋格雷的表現呢？,"1.格雷已經習慣被打，因此只要看到皮鞭或藤條，格雷就知道自己要被打了,    2.格雷經常被打，而繼母打他的畫面已經深深烙印在腦海中成為了情結記憶,    3.格雷經常被打，只要看到皮鞭或藤條就會刺激他的工作記憶想起被打的畫面,    4.格雷經常被打，繼母打他的畫面已經成了一種感官刺激,    ",2,情節記憶、感官記憶、感官收錄、工作記憶、長期記憶、古典制約
